"其他海外","","12"
"中国","","12"
"捷克","中欧,欧洲","12"
"丹麦","欧洲,欧美,欧美韩","12"
"芬兰","欧洲,欧美,欧美韩","12"
"法国","欧洲,欧美,欧美韩","12"
"德国","中欧,欧洲,欧美,欧美韩","12"
"希腊","欧洲","12"
"匈牙利","中欧,欧洲","12"
"意大利","欧洲","12"
"日本","日韩","12"
"韩国","日韩,欧美韩","12"
"荷兰","欧洲,欧美,欧美韩","12"
"波兰","中欧,欧洲","12"
"葡萄牙","欧洲,欧美,欧美韩","12"
"俄罗斯","欧洲","12"
"西班牙","欧洲,欧美,欧美韩","12"
"瑞典","欧洲,欧美,欧美韩","12"
"泰国","东南亚","12"
"英国","欧洲,欧美,欧美韩","12"
"美国","北美,欧美,欧美韩","12"
"北京市","一线城市,京津冀,北上广,北上广深,华北地区","12"
"东城区","","12"
"西城区","","12"
"北京市朝阳区","","12"
"丰台区","","12"
"石景山区","","12"
"海淀区","","12"
"门头沟区","","12"
"房山区","","12"
"北京市通州区","","12"
"顺义区","","12"
"昌平区","","12"
"大兴区","","12"
"怀柔区","","12"
"平谷区","","12"
"密云县","","12"
"延庆县","","12"
"天津市","京津冀,华北地区,新一线城市","12"
"天津市和平区","","12"
"天津市河东区","","12"
"河西区","","12"
"南开区","","12"
"河北区","","12"
"红桥区","","12"
"东丽区","","12"
"西青区","","12"
"津南区","","12"
"北辰区","","12"
"武清区","","12"
"宝坻区","","12"
"滨海新区","","12"
"宁河区","","12"
"静海区","","12"
"蓟县","","12"
"河北省","华北地区","12"
"石家庄市","二线城市,京津冀","12"
"石家庄市长安区","","12"
"石家庄市桥西区","","12"
"石家庄市新华区","","12"
"井陉矿区","","12"
"裕华区","","12"
"藁城区","","12"
"鹿泉区","","12"
"栾城区","","12"
"井陉县","","12"
"正定县","","12"
"行唐县","","12"
"灵寿县","","12"
"高邑县","","12"
"深泽县","","12"
"赞皇县","","12"
"无极县","","12"
"平山县","","12"
"元氏县","","12"
"赵县","","12"
"晋州市","","12"
"新乐市","","12"
"唐山市","三线城市,京津冀","12"
"路南区","","12"
"路北区","","12"
"古冶区","","12"
"开平区","","12"
"丰南区","","12"
"丰润区","","12"
"曹妃甸区","","12"
"滦县","","12"
"滦南县","","12"
"乐亭县","","12"
"迁西县","","12"
"玉田县","","12"
"遵化市","","12"
"迁安市","","12"
"秦皇岛市","三线城市,京津冀","12"
"海港区","","12"
"山海关区","","12"
"北戴河区","","12"
"抚宁区","","12"
"青龙满族自治县","","12"
"昌黎县","","12"
"卢龙县","","12"
"邯郸市","三线城市,京津冀","12"
"邯山区","","12"
"丛台区","","12"
"复兴区","","12"
"峰峰矿区","","12"
"邯郸县","","12"
"临漳县","","12"
"成安县","","12"
"大名县","","12"
"涉县","","12"
"磁县","","12"
"肥乡县","","12"
"永年县","","12"
"邱县","","12"
"鸡泽县","","12"
"广平县","","12"
"馆陶县","","12"
"魏县","","12"
"曲周县","","12"
"武安市","","12"
"邢台市","三线城市,京津冀","12"
"邢台市桥东区","","12"
"邢台市桥西区","","12"
"邢台县","","12"
"临城县","","12"
"内丘县","","12"
"柏乡县","","12"
"隆尧县","","12"
"任县","","12"
"南和县","","12"
"宁晋县","","12"
"巨鹿县","","12"
"新河县","","12"
"广宗县","","12"
"平乡县","","12"
"威县","","12"
"清河县","","12"
"临西县","","12"
"南宫市","","12"
"沙河市","","12"
"保定市","二线城市,京津冀","12"
"竞秀区","","12"
"莲池区","","12"
"满城区","","12"
"清苑区","","12"
"徐水区","","12"
"涞水县","","12"
"阜平县","","12"
"定兴县","","12"
"唐县","","12"
"高阳县","","12"
"容城县","","12"
"涞源县","","12"
"望都县","","12"
"安新县","","12"
"易县","","12"
"曲阳县","","12"
"蠡县","","12"
"顺平县","","12"
"博野县","","12"
"雄县","","12"
"涿州市","","12"
"安国市","","12"
"高碑店市","","12"
"张家口市","京津冀,四线城市","12"
"张家口市桥东区","","12"
"张家口市桥西区","","12"
"宣化区","","12"
"下花园区","","12"
"宣化县","","12"
"张北县","","12"
"康保县","","12"
"沽源县","","12"
"尚义县","","12"
"蔚县","","12"
"阳原县","","12"
"怀安县","","12"
"万全县","","12"
"怀来县","","12"
"涿鹿县","","12"
"赤城县","","12"
"崇礼县","","12"
"承德市","京津冀,四线城市","12"
"双桥区","","12"
"双滦区","","12"
"鹰手营子矿区","","12"
"承德县","","12"
"兴隆县","","12"
"平泉县","","12"
"滦平县","","12"
"隆化县","","12"
"丰宁满族自治县","","12"
"宽城满族自治县","","12"
"围场满族蒙古族自治县","","12"
"沧州市","三线城市,京津冀","12"
"沧州市新华区","","12"
"运河区","","12"
"沧县","","12"
"青县","","12"
"东光县","","12"
"海兴县","","12"
"盐山县","","12"
"肃宁县","","12"
"南皮县","","12"
"吴桥县","","12"
"献县","","12"
"孟村回族自治县","","12"
"泊头市","","12"
"任丘市","","12"
"黄骅市","","12"
"河间市","","12"
"廊坊市","三线城市,京津冀","12"
"安次区","","12"
"广阳区","","12"
"固安县","","12"
"永清县","","12"
"香河县","","12"
"大城县","","12"
"文安县","","12"
"大厂回族自治县","","12"
"霸州市","","12"
"三河市","","12"
"衡水市","京津冀,四线城市","12"
"桃城区","","12"
"枣强县","","12"
"武邑县","","12"
"武强县","","12"
"饶阳县","","12"
"安平县","","12"
"故城县","","12"
"景县","","12"
"阜城县","","12"
"冀州市","","12"
"深州市","","12"
"定州市","","12"
"辛集市","","12"
"山西省","华北地区","12"
"太原市","二线城市","12"
"小店区","","12"
"迎泽区","","12"
"杏花岭区","","12"
"尖草坪区","","12"
"万柏林区","","12"
"晋源区","","12"
"清徐县","","12"
"阳曲县","","12"
"娄烦县","","12"
"古交市","","12"
"大同市","四线城市","12"
"南郊区","","12"
"新荣区","","12"
"阳高县","","12"
"天镇县","","12"
"广灵县","","12"
"灵丘县","","12"
"浑源县","","12"
"左云县","","12"
"大同县","","12"
"阳泉市","五线城市","12"
"平定县","","12"
"盂县","","12"
"长治市","五线城市","12"
"长治县","","12"
"襄垣县","","12"
"屯留县","","12"
"平顺县","","12"
"黎城县","","12"
"壶关县","","12"
"长子县","","12"
"武乡县","","12"
"沁县","","12"
"沁源县","","12"
"潞城市","","12"
"晋城市","五线城市","12"
"沁水县","","12"
"阳城县","","12"
"陵川县","","12"
"泽州县","","12"
"高平市","","12"
"朔州市","五线城市","12"
"朔城区","","12"
"平鲁区","","12"
"山阴县","","12"
"应县","","12"
"右玉县","","12"
"怀仁县","","12"
"晋中市","四线城市","12"
"榆次区","","12"
"榆社县","","12"
"左权县","","12"
"和顺县","","12"
"昔阳县","","12"
"寿阳县","","12"
"太谷县","","12"
"祁县","","12"
"平遥县","","12"
"灵石县","","12"
"介休市","","12"
"运城市","四线城市","12"
"盐湖区","","12"
"临猗县","","12"
"万荣县","","12"
"闻喜县","","12"
"稷山县","","12"
"新绛县","","12"
"绛县","","12"
"垣曲县","","12"
"夏县","","12"
"平陆县","","12"
"芮城县","","12"
"永济市","","12"
"河津市","","12"
"忻州市","五线城市","12"
"忻府区","","12"
"定襄县","","12"
"五台县","","12"
"代县","","12"
"繁峙县","","12"
"宁武县","","12"
"静乐县","","12"
"神池县","","12"
"五寨县","","12"
"岢岚县","","12"
"河曲县","","12"
"保德县","","12"
"偏关县","","12"
"原平市","","12"
"临汾市","四线城市","12"
"尧都区","","12"
"曲沃县","","12"
"翼城县","","12"
"襄汾县","","12"
"洪洞县","","12"
"古县","","12"
"安泽县","","12"
"浮山县","","12"
"吉县","","12"
"乡宁县","","12"
"大宁县","","12"
"隰县","","12"
"永和县","","12"
"蒲县","","12"
"汾西县","","12"
"侯马市","","12"
"霍州市","","12"
"吕梁市","五线城市","12"
"离石区","","12"
"文水县","","12"
"交城县","","12"
"兴县","","12"
"临县","","12"
"柳林县","","12"
"石楼县","","12"
"岚县","","12"
"方山县","","12"
"中阳县","","12"
"交口县","","12"
"孝义市","","12"
"汾阳市","","12"
"内蒙古自治区","","12"
"呼和浩特市","三线城市,华北地区","12"
"呼和浩特市新城区","","12"
"回民区","","12"
"玉泉区","","12"
"赛罕区","","12"
"土默特左旗","","12"
"托克托县","","12"
"和林格尔县","","12"
"清水河县","","12"
"武川县","","12"
"包头市","三线城市,华北地区","12"
"东河区","","12"
"昆都仑区","东北地区","12"
"包头市青山区","","12"
"石拐区","","12"
"白云鄂博矿区","","12"
"九原区","","12"
"土默特右旗","","12"
"固阳县","","12"
"达尔罕茂明安联合旗","","12"
